,HOST,OS,METHOD,ACCESS,CODE,BYTES
3304,208.115.111.72,Outro,GET,Tarde,200,-
3305,208.115.111.72,Outro,GET,Tarde,200,-
3306,207.241.237.224,Outro,GET,Tarde,200,17228
3307,207.241.237.224,Outro,GET,Tarde,200,9153
3308,54.219.60.151,Mac_OS,GET,Tarde,200,29941
3309,46.105.14.53,Outro,GET,Tarde,200,14872
3310,180.76.5.167,Outro,GET,Tarde,200,9131
3311,67.233.210.41,Mac_OS,GET,Tarde,200,10975
3312,67.233.210.41,Mac_OS,GET,Tarde,200,1015
3313,67.233.210.41,Mac_OS,GET,Tarde,200,4877
3314,67.233.210.41,Mac_OS,GET,Tarde,200,6146
3315,67.233.210.41,Mac_OS,GET,Tarde,200,52315
3316,66.249.73.135,Mac_OS,GET,Tarde,200,9335
3317,66.249.73.135,Outro,GET,Tarde,200,12700
3318,66.249.73.135,Outro,GET,Tarde,404,7861
3319,66.249.73.135,Outro,GET,Tarde,404,7861
3320,66.249.73.135,Outro,GET,Tarde,200,29941
3321,46.105.14.53,Outro,GET,Tarde,200,14872
3322,98.85.3.179,Linux,GET,Tarde,200,3638
3323,66.249.73.135,Mac_OS,GET,Tarde,200,13312
3324,50.16.19.13,Outro,GET,Tarde,200,14872
3325,121.162.188.120,Windows_NT,GET,Tarde,200,90256
3326,98.206.132.188,Windows_NT,GET,Tarde,200,14352
3327,107.170.40.198,Outro,GET,Tarde,200,32352
3328,98.206.132.188,Windows_NT,GET,Tarde,200,14352
3329,220.181.108.150,Outro,GET,Tarde,200,36824
3330,46.105.14.53,Outro,GET,Tarde,200,14872
3331,98.206.132.188,Windows_NT,GET,Tarde,200,14352
3332,66.249.73.135,Mac_OS,GET,Tarde,200,15796
3333,74.125.19.82,Outro,GET,Tarde,200,29941
3334,209.85.238.199,Outro,GET,Tarde,200,29941
3335,66.249.73.135,Outro,GET,Tarde,404,7861
3336,66.249.73.135,Outro,GET,Tarde,200,4877
3337,180.76.5.75,Windows_NT,GET,Tarde,200,-
3338,61.119.116.21,Windows_NT,GET,Tarde,200,37932
3339,66.249.73.135,Outro,GET,Tarde,200,32352
3340,218.240.60.244,Windows_NT,GET,Tarde,200,3638
3341,216.151.154.100,Mac_OS,GET,Tarde,200,54239
3342,216.151.154.100,Mac_OS,GET,Tarde,200,4483
3343,110.170.125.5,Windows_NT,GET,Tarde,200,16543
3344,110.170.125.5,Windows_NT,GET,Tarde,200,1015
3345,110.170.125.5,Windows_NT,GET,Tarde,200,4877
3346,110.170.125.5,Windows_NT,GET,Tarde,200,3638
3347,110.170.125.5,Windows_NT,GET,Tarde,200,6146
3348,110.170.125.5,Windows_NT,GET,Tarde,304,-
3349,66.249.73.135,Mac_OS,GET,Tarde,200,9238
3350,46.105.14.53,Outro,GET,Tarde,200,14872
3351,180.76.6.232,Outro,GET,Tarde,200,10489
3352,218.240.60.244,Windows_NT,GET,Tarde,200,1693678
3353,157.55.32.185,Outro,GET,Tarde,200,2473
3354,82.145.208.98,Outro,GET,Tarde,200,10975
3355,82.145.208.98,Outro,GET,Tarde,200,1015
3356,82.145.208.98,Outro,GET,Tarde,200,4877
3357,82.145.208.98,Outro,GET,Tarde,200,6146
3358,82.145.208.98,Outro,GET,Tarde,200,3638
3359,82.145.208.98,Outro,GET,Tarde,200,52315
3360,198.46.149.143,Outro,GET,Tarde,200,9316
3361,198.46.149.143,Outro,GET,Tarde,200,10756
3362,123.125.71.97,Outro,GET,Tarde,200,37932
3363,66.249.73.135,Mac_OS,GET,Tarde,304,-
3364,46.105.14.53,Outro,GET,Tarde,200,14872
3365,198.148.112.117,Mac_OS,GET,Tarde,200,54239
3366,198.148.112.117,Mac_OS,GET,Tarde,200,4483
3367,208.91.156.11,Outro,GET,Tarde,404,324
3368,110.170.125.5,Windows_NT,GET,Tarde,200,37932
3369,37.72.189.120,Mac_OS,GET,Tarde,200,54239
3370,37.72.189.120,Mac_OS,GET,Tarde,200,4483
3371,50.16.19.13,Outro,GET,Tarde,200,14872
3372,66.249.73.135,Mac_OS,GET,Tarde,304,-
3373,46.105.14.53,Outro,GET,Tarde,200,14872
3374,199.16.156.126,Outro,GET,Tarde,200,-
3375,199.16.156.124,Outro,GET,Tarde,200,4378624
3376,96.49.174.109,Mac_OS,GET,Tarde,200,7089
3377,74.125.176.150,Outro,GET,Tarde,200,29941
3378,66.249.73.185,Mac_OS,GET,Tarde,304,-
3379,209.85.238.199,Outro,GET,Tarde,200,32352
3380,46.105.14.53,Outro,GET,Tarde,200,14872
3381,180.76.5.196,Outro,GET,Tarde,200,8604
3382,121.54.41.121,Windows_NT,GET,Tarde,200,175208
3383,49.230.158.243,Outro,GET,Tarde,304,-
3384,66.249.73.135,Outro,GET,Tarde,304,-
3385,66.249.73.135,Outro,GET,Tarde,200,9899
3386,71.229.217.245,Outro,GET,Tarde,200,430406
3387,78.231.138.213,Linux,GET,Tarde,200,50112
3388,78.231.138.213,Linux,GET,Tarde,200,3638
3389,46.105.14.53,Outro,GET,Tarde,200,14872
3390,208.93.0.48,Outro,GET,Tarde,200,32352
3391,128.2.142.104,Windows_NT,GET,Tarde,301,335
3392,128.2.142.104,Windows_NT,GET,Tarde,200,14352
3393,180.76.6.28,Windows_NT,GET,Tarde,200,-
3394,88.80.20.186,Mac_OS,GET,Tarde,200,18729
3395,88.80.20.186,Mac_OS,GET,Tarde,200,18729
3396,50.149.129.119,Mac_OS,GET,Tarde,200,175208
3397,209.17.114.78,Windows_NT,GET,Tarde,200,21820
3398,24.183.21.30,Windows_NT,GET,Tarde,200,6443283
3399,50.16.19.13,Outro,GET,Tarde,200,14872
3400,108.178.13.202,Mac_OS,GET,Tarde,200,9482
3401,108.178.13.202,Mac_OS,GET,Tarde,200,9482
3402,110.170.125.5,Windows_NT,GET,Tarde,200,16543
3403,46.105.14.53,Outro,GET,Tarde,200,14872
3404,173.11.136.157,Windows_NT,GET,Tarde,200,13791
3405,173.11.136.157,Windows_NT,GET,Tarde,200,1015
3406,173.11.136.157,Windows_NT,GET,Tarde,200,4877
3407,173.11.136.157,Windows_NT,GET,Tarde,200,3638
3408,173.11.136.157,Windows_NT,GET,Tarde,200,22218
3409,173.11.136.157,Windows_NT,GET,Tarde,200,23776
3410,173.11.136.157,Windows_NT,GET,Tarde,200,6146
3411,173.11.136.157,Windows_NT,GET,Tarde,200,22331
3412,173.11.136.157,Windows_NT,GET,Tarde,200,52315
3413,108.174.55.234,Outro,GET,Tarde,200,29941
3414,180.180.100.65,Mac_OS,GET,Tarde,200,37932
3415,180.180.100.65,Mac_OS,GET,Tarde,200,16543
3416,117.28.234.67,Windows_NT,GET,Tarde,200,13316
3417,117.28.234.67,Windows_NT,GET,Tarde,200,148
3418,117.28.234.67,Windows_NT,GET,Tarde,200,229
3419,117.28.234.67,Windows_NT,GET,Tarde,200,216
3420,117.28.234.67,Windows_NT,GET,Tarde,200,245
3421,117.28.234.67,Windows_NT,GET,Tarde,200,3638
3422,119.147.146.189,Windows_NT,GET,Tarde,200,13316
3423,178.32.216.134,Outro,GET,Tarde,200,18985
3424,178.32.216.134,Outro,GET,Tarde,200,18985
3425,201.26.152.202,Linux,GET,Tarde,200,3870
3426,201.26.152.202,Linux,GET,Tarde,200,1844
3427,201.26.152.202,Linux,GET,Tarde,200,3843
3428,201.26.152.202,Linux,GET,Tarde,200,7911
3429,201.26.152.202,Linux,GET,Tarde,200,21330
3430,201.26.152.202,Linux,GET,Tarde,200,527
3431,201.26.152.202,Linux,GET,Tarde,200,35
3432,201.26.152.202,Linux,GET,Tarde,200,2585
3433,201.26.152.202,Linux,GET,Tarde,200,706
3434,201.26.152.202,Linux,GET,Tarde,200,273
3435,201.26.152.202,Linux,GET,Tarde,200,1281
3436,201.26.152.202,Linux,GET,Tarde,200,3638
3437,201.26.152.202,Linux,GET,Tarde,200,145776
3438,74.125.176.80,Outro,GET,Tarde,200,29941
3439,46.105.14.53,Outro,GET,Tarde,200,14872
3440,216.152.243.146,Mac_OS,GET,Tarde,200,54239
3441,216.152.243.146,Mac_OS,GET,Tarde,200,4877
3442,80.237.234.150,Linux,GET,Tarde,200,3638
3443,66.249.73.135,Mac_OS,GET,Tarde,200,9981
3444,88.120.89.50,Linux,GET,Tarde,200,12292
3445,88.120.89.50,Linux,GET,Tarde,200,1015
3446,88.120.89.50,Linux,GET,Tarde,200,4877
3447,88.120.89.50,Linux,GET,Tarde,200,6146
3448,88.120.89.50,Linux,GET,Tarde,200,52315
3449,68.180.224.225,Outro,GET,Tarde,200,8304
3450,88.120.89.50,Linux,GET,Tarde,200,50112
3451,88.120.89.50,Linux,GET,Tarde,301,341
3452,88.120.89.50,Linux,GET,Tarde,200,1328
3453,88.120.89.50,Linux,GET,Tarde,200,148
3454,88.120.89.50,Linux,GET,Tarde,200,216
3455,88.120.89.50,Linux,GET,Tarde,200,225
3456,107.170.40.205,Outro,GET,Tarde,200,32352
3457,66.249.73.135,Mac_OS,GET,Tarde,200,8835
3458,199.30.20.11,Outro,GET,Tarde,200,-
3459,199.30.20.11,Outro,GET,Tarde,200,9822
3460,88.120.89.50,Linux,GET,Tarde,301,339
3461,88.120.89.50,Linux,GET,Tarde,200,12292
3462,217.69.133.237,Linux,GET,Tarde,200,-
3463,217.69.133.70,Linux,GET,Tarde,200,10087
3464,207.241.237.228,Outro,GET,Tarde,200,8874
3465,46.105.14.53,Outro,GET,Tarde,200,14872
3466,201.26.152.202,Linux,GET,Tarde,200,10049
3467,201.26.152.202,Linux,GET,Tarde,200,1015
3468,201.26.152.202,Linux,GET,Tarde,200,4877
3469,201.26.152.202,Linux,GET,Tarde,200,6146
3470,201.26.152.202,Linux,GET,Tarde,200,52315
3471,66.249.73.135,Outro,GET,Tarde,200,16021
3472,66.249.73.135,Outro,GET,Tarde,500,-
3473,208.93.0.48,Outro,GET,Tarde,200,29941
3474,88.120.89.50,Linux,GET,Tarde,200,3870
3475,88.120.89.50,Linux,GET,Tarde,200,1844
3476,88.120.89.50,Linux,GET,Tarde,200,3843
3477,88.120.89.50,Linux,GET,Tarde,200,21330
3478,88.120.89.50,Linux,GET,Tarde,200,7911
3479,88.120.89.50,Linux,GET,Tarde,200,527
3480,88.120.89.50,Linux,GET,Tarde,200,273
3481,88.120.89.50,Linux,GET,Tarde,200,1281
3482,88.120.89.50,Linux,GET,Tarde,200,35
3483,88.120.89.50,Linux,GET,Tarde,200,2585
3484,88.120.89.50,Linux,GET,Tarde,200,706
3485,208.91.156.11,Outro,GET,Tarde,404,324
3486,91.236.75.26,Windows_NT,GET,Tarde,200,9799
3487,88.120.89.50,Linux,GET,Tarde,200,5054
3488,88.120.89.50,Linux,GET,Tarde,200,7186
3489,88.120.89.50,Linux,GET,Tarde,200,4528
3490,157.56.92.141,Outro,GET,Tarde,200,50112
3491,66.249.73.135,Mac_OS,GET,Tarde,200,9872
3492,203.116.59.13,Windows_NT,GET,Tarde,200,171717
3493,23.105.131.185,Windows_NT,GET,Tarde,200,18586
3494,189.214.42.128,Linux,GET,Tarde,200,18848
3495,189.214.42.128,Linux,GET,Tarde,200,1015
3496,189.214.42.128,Linux,GET,Tarde,200,3638
3497,189.214.42.128,Linux,GET,Tarde,200,4877
3498,189.214.42.128,Linux,GET,Tarde,200,6146
3499,189.214.42.128,Linux,GET,Tarde,200,52315
3500,119.36.179.179,Linux,GET,Tarde,200,10975
3501,119.36.179.179,Linux,GET,Tarde,200,1015
3502,119.36.179.179,Linux,GET,Tarde,200,3638
3503,119.36.179.179,Linux,GET,Tarde,200,4877
3504,119.36.179.179,Linux,GET,Tarde,200,6146
3505,119.36.179.179,Linux,GET,Tarde,200,52315
3506,208.43.255.31,Windows_NT,GET,Tarde,200,-
3507,208.43.255.31,Windows_NT,GET,Tarde,200,12292
3508,119.36.179.179,Linux,GET,Tarde,200,65748
3509,211.150.124.10,Windows_NT,GET,Tarde,200,47731
3510,46.105.14.53,Outro,GET,Tarde,200,14872
3511,118.169.39.21,Linux,GET,Tarde,200,3638
3512,68.115.79.126,Mac_OS,GET,Tarde,200,175208
3513,66.249.73.135,Mac_OS,GET,Tarde,200,10279
3514,116.212.243.74,Windows_NT,GET,Tarde,200,175208
3515,50.16.19.13,Outro,GET,Tarde,200,14872
3516,50.2.225.180,Mac_OS,GET,Tarde,200,37269
3517,50.2.225.180,Mac_OS,GET,Tarde,200,24747
3518,210.13.83.18,Windows_NT,GET,Tarde,200,37269
3519,210.13.83.18,Windows_NT,GET,Tarde,200,1382
3520,210.13.83.18,Windows_NT,GET,Tarde,200,3995
3521,210.13.83.18,Windows_NT,GET,Tarde,200,26498
3522,210.13.83.18,Windows_NT,GET,Tarde,200,659
3523,210.13.83.18,Windows_NT,GET,Tarde,200,1791
3524,210.13.83.18,Windows_NT,GET,Tarde,200,3170
3525,210.13.83.18,Windows_NT,GET,Tarde,200,47731
3526,210.13.83.18,Windows_NT,GET,Tarde,200,55478
3527,210.13.83.18,Windows_NT,GET,Tarde,200,60656
3528,210.13.83.18,Windows_NT,GET,Tarde,200,65917
3529,210.13.83.18,Windows_NT,GET,Tarde,200,108497
3530,210.13.83.18,Windows_NT,GET,Tarde,200,29108
3531,210.13.83.18,Windows_NT,GET,Tarde,200,72949
3532,210.13.83.18,Windows_NT,GET,Tarde,200,78075
3533,210.13.83.18,Windows_NT,GET,Tarde,404,364
3534,210.13.83.18,Windows_NT,GET,Tarde,200,82859
3535,210.13.83.18,Windows_NT,GET,Tarde,200,42324
3536,210.13.83.18,Windows_NT,GET,Tarde,200,71808
3537,210.13.83.18,Windows_NT,GET,Tarde,200,80663
3538,210.13.83.18,Windows_NT,GET,Tarde,200,52878
3539,210.13.83.18,Windows_NT,GET,Tarde,200,9618
3540,210.13.83.18,Windows_NT,GET,Tarde,200,100207
3541,210.13.83.18,Windows_NT,GET,Tarde,200,176805
3542,210.13.83.18,Windows_NT,GET,Tarde,200,95058
3543,210.13.83.18,Windows_NT,GET,Tarde,200,73187
3544,54.246.137.243,Outro,GET,Tarde,200,-
3545,210.13.83.18,Windows_NT,GET,Tarde,200,80555
3546,210.13.83.18,Windows_NT,GET,Tarde,200,29179
3547,210.13.83.18,Windows_NT,GET,Tarde,200,58123
3548,210.13.83.18,Windows_NT,GET,Tarde,200,46139
3549,210.13.83.18,Windows_NT,GET,Tarde,200,97173
3550,210.13.83.18,Windows_NT,GET,Tarde,200,663847
3551,210.13.83.18,Windows_NT,GET,Tarde,200,3638
3552,209.85.238.199,Outro,GET,Tarde,200,16021
3553,66.49.182.146,Mac_OS,GET,Tarde,200,175208
3554,81.170.148.153,Linux,GET,Tarde,200,10521
3555,81.170.148.153,Linux,GET,Tarde,200,1015
3556,81.170.148.153,Linux,GET,Tarde,200,4877
3557,81.170.148.153,Linux,GET,Tarde,200,50112
3558,81.170.148.153,Linux,GET,Tarde,200,6146
3559,81.170.148.153,Linux,GET,Tarde,200,52315
3560,112.216.234.90,Windows_NT,GET,Tarde,200,52878
3561,176.92.75.62,Windows_NT,GET,Tarde,200,4662
3562,176.92.75.62,Windows_NT,GET,Tarde,200,36673
3563,46.105.14.53,Outro,GET,Tarde,200,14872
3564,180.76.6.151,Windows_NT,GET,Tarde,200,-
3565,66.249.73.135,Mac_OS,GET,Tarde,200,9780
3566,89.68.134.81,Linux,GET,Tarde,200,12292
3567,89.68.134.81,Linux,GET,Tarde,200,1015
3568,89.68.134.81,Linux,GET,Tarde,200,4877
3569,89.68.134.81,Linux,GET,Tarde,200,6146
3570,89.68.134.81,Linux,GET,Tarde,200,52315
3571,89.68.134.81,Linux,GET,Tarde,200,3638
3572,74.125.40.21,Outro,GET,Tarde,200,29941
3573,2.51.241.128,Windows_NT,GET,Tarde,200,3638
3574,117.28.234.67,Outro,GET,Tarde,200,69192717
3575,66.249.73.135,Outro,GET,Tarde,200,7420
3576,203.84.135.120,Mac_OS,GET,Tarde,200,15796
3577,203.84.135.120,Mac_OS,GET,Tarde,200,1015
3578,203.84.135.120,Mac_OS,GET,Tarde,200,4877
3579,203.84.135.120,Mac_OS,GET,Tarde,200,6146
3580,203.84.135.120,Mac_OS,GET,Tarde,200,52315
3581,203.84.135.120,Mac_OS,GET,Tarde,200,3638
3582,96.242.86.110,Linux,GET,Tarde,200,50112
3583,96.242.86.110,Linux,GET,Tarde,200,3638
3584,198.46.149.143,Outro,GET,Tarde,200,9316
3585,198.46.149.143,Outro,GET,Tarde,200,10756
3586,210.13.83.18,Windows_NT,GET,Tarde,200,24747
3587,89.68.134.81,Linux,GET,Tarde,200,50112
3588,210.13.83.18,Windows_NT,GET,Tarde,200,10301
3589,210.13.83.18,Windows_NT,GET,Tarde,200,6146
3590,210.13.83.18,Windows_NT,GET,Tarde,200,4877
3591,210.13.83.18,Windows_NT,GET,Tarde,200,1015
3592,210.13.83.18,Windows_NT,GET,Tarde,200,52315
3593,54.246.137.243,Outro,GET,Tarde,200,-
3594,210.13.83.18,Windows_NT,GET,Tarde,200,3638
3595,199.16.156.126,Outro,GET,Tarde,200,-
3596,199.16.156.125,Outro,GET,Tarde,200,4378624
3597,180.166.130.86,Linux,GET,Tarde,200,12292
3598,180.166.130.86,Linux,GET,Tarde,200,1015
3599,180.166.130.86,Linux,GET,Tarde,200,4877
3600,180.166.130.86,Linux,GET,Tarde,200,6146
3601,180.166.130.86,Linux,GET,Tarde,200,52315
3602,180.166.130.86,Linux,GET,Tarde,200,3638
3603,66.249.73.135,Mac_OS,GET,Tarde,200,8474
3604,46.105.14.53,Outro,GET,Tarde,200,14872
3605,123.125.71.85,Outro,GET,Tarde,200,-
3606,201.141.65.112,Windows_NT,GET,Tarde,200,299660
3607,157.55.32.84,Outro,GET,Tarde,200,10301
3608,66.249.73.135,Mac_OS,GET,Tarde,304,-
3609,46.105.14.53,Outro,GET,Tarde,200,14872
3610,199.30.22.61,Outro,GET,Tarde,200,65748
3611,190.239.74.15,Outro,GET,Tarde,200,65748
3612,66.249.73.135,Outro,GET,Tarde,200,32352
3613,184.22.115.74,Mac_OS,GET,Tarde,200,34838
3614,184.22.115.74,Mac_OS,GET,Tarde,200,4483
3615,157.55.35.80,Outro,GET,Tarde,200,38725
3616,117.7.102.100,Windows_NT,HEAD,Tarde,200,-
3617,5.39.15.151,Mac_OS,GET,Tarde,200,37932
3618,5.39.15.151,Mac_OS,GET,Tarde,200,8948
3619,81.142.35.154,Windows_NT,GET,Tarde,200,32742
3620,81.142.35.154,Windows_NT,GET,Tarde,200,65748
3621,81.142.35.154,Windows_NT,GET,Tarde,200,6146
3622,81.142.35.154,Windows_NT,GET,Tarde,200,4877
3623,81.142.35.154,Windows_NT,GET,Tarde,200,1015
3624,81.142.35.154,Windows_NT,GET,Tarde,200,52315
3625,213.5.179.37,Windows_NT,HEAD,Tarde,200,-
3626,114.141.164.18,Windows_NT,GET,Tarde,200,12292
3627,114.141.164.18,Windows_NT,GET,Tarde,200,1015
3628,114.141.164.18,Windows_NT,GET,Tarde,200,3638
3629,114.141.164.18,Windows_NT,GET,Tarde,200,4877
3630,114.141.164.18,Windows_NT,GET,Tarde,200,6146
3631,114.141.164.18,Windows_NT,GET,Tarde,200,52315
3632,209.85.238.199,Outro,GET,Tarde,200,29941
3633,180.153.206.27,Outro,GET,Tarde,301,329
3634,180.153.206.27,Outro,GET,Tarde,200,13316
3635,66.249.73.135,Outro,GET,Tarde,200,29941
3636,50.16.19.13,Outro,GET,Tarde,200,14872
3637,193.238.231.119,Outro,GET,Tarde,200,34213
3638,157.55.33.108,Outro,GET,Tarde,200,6146
3639,46.105.14.53,Outro,GET,Tarde,200,14872
3640,216.14.102.16,Outro,HEAD,Tarde,200,-
3641,66.249.73.135,Mac_OS,GET,Tarde,200,27663
3642,74.207.228.17,Windows_NT,GET,Tarde,200,3638
3643,208.115.113.88,Outro,GET,Tarde,200,-
3644,74.125.176.146,Outro,GET,Tarde,200,29941
3645,99.101.69.97,Mac_OS,GET,Tarde,200,18848
3646,99.101.69.97,Mac_OS,GET,Tarde,200,1015
3647,99.101.69.97,Mac_OS,GET,Tarde,200,4877
3648,99.101.69.97,Mac_OS,GET,Tarde,200,6146
3649,99.101.69.97,Mac_OS,GET,Tarde,200,52315
3650,66.249.73.135,Mac_OS,GET,Tarde,304,-
3651,208.50.255.30,Windows_NT,GET,Tarde,200,19735
3652,208.50.255.30,Windows_NT,GET,Tarde,404,364
3653,46.105.14.53,Outro,GET,Tarde,200,14872
3654,122.248.149.254,Windows_NT,GET,Tarde,200,175208
3655,122.248.149.254,Windows_NT,GET,Tarde,200,3638
3656,208.91.156.11,Outro,GET,Tarde,404,324
3657,14.203.126.78,Linux,GET,Tarde,200,3638
3658,118.97.174.156,Windows_NT,GET,Tarde,200,19735
3659,118.97.174.156,Windows_NT,GET,Tarde,200,1015
3660,118.97.174.156,Windows_NT,GET,Tarde,200,4877
3661,118.97.174.156,Windows_NT,GET,Tarde,200,3638
3662,118.97.174.156,Windows_NT,GET,Tarde,200,6146
3663,219.89.193.142,Windows_NT,GET,Tarde,304,-
